system:index,dewpoint_temperature_2m,gauge_id,potential_evaporation,snow_depth_water_equivalent,surface_net_solar_radiation,surface_net_thermal_radiation,surface_pressure,temperature_2m,total_precipitation,u_component_of_wind_10m,v_component_of_wind_10m,volumetric_soil_water_layer_1,volumetric_soil_water_layer_2,volumetric_soil_water_layer_3,volumetric_soil_water_layer_4,.geo
19981228T00_00000000000000000000,292.5908619195709,3858.0,-0.009907408251208453,-7.345364920210326E-25,1.9673344410384543E7,-6760103.374138565,96959.7421562648,295.80278803722894,2.8209678842237493E-4,-2.3235653938415064,0.8668143479951622,0.27027579365803067,0.27637078285568467,0.3034484335898197,0.3333573964225468,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981228T01_00000000000000000000,292.7771695514449,3858.0,-5.188131737948289E-5,-7.345364920210326E-25,0.0,-259286.82369206692,96965.58456684988,295.1996012809142,1.5929295458054386E-8,-2.042749029538126,0.6164211852853154,0.2702501485534503,0.2763738556446022,0.30344787169007,0.3333573964225468,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981228T02_00000000000000000000,292.79982364439195,3858.0,-8.089294758724241E-5,-7.345364920210326E-25,0.0,-507072.8727576408,96938.74007008193,294.7316092547793,1.6677577307815144E-8,-1.8289084809025486,0.33273527346164555,0.2702303403831994,0.2763755337180692,0.30344705292186314,0.3333573964225468,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981228T03_00000000000000000000,292.7758233014534,3858.0,-1.0190227703087033E-4,-7.345364920210326E-25,0.0,-718137.1670327209,96901.18833739114,294.41725831526213,2.306068164319328E-8,-1.6119170135974863,0.052432288864659886,0.2702152911024722,0.2763768413390584,0.30344638265573304,0.3333569870384434,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981228T04_00000000000000000000,292.71004197468193,3858.0,-1.1150204342900624E-4,-7.345364920210326E-25,0.0,-935162.1029512335,96830.86718791096,294.0531337307983,7.302325448794705E-8,-1.4282740146898452,-0.08167729088518719,0.270207102216333,0.2763787509954937,0.3034453591954745,0.3333569870384434,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981228T05_00000000000000000000,292.6783931791778,3858.0,-1.272613090457642E-4,-7.345364920210326E-25,0.0,-1087007.1316744697,96802.68534949726,294.0311228228214,4.516012511578707E-7,-1.2121662824406876,-0.09686469780890179,0.27019726335171423,0.27638143647494073,0.3034449590425813,0.3333568092373083,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981228T06_00000000000000000000,292.65288035061474,3858.0,-1.4751291073875585E-4,-7.345364920210326E-25,0.0,-1189229.1449839545,96804.28886748543,294.1759187316171,1.6493697809617406E-6,-1.1472253522000475,0.025285061696720925,0.27019112299151987,0.2763822973856288,0.3034449068661759,0.3333564195196961,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981228T07_00000000000000000000,292.59522156647904,3858.0,-1.647901081978989E-4,-7.345364920210326E-25,0.0,-1330443.8016465881,96823.2820432098,294.08772032763454,1.6846515665902687E-6,-1.326537577769414,-0.06625106292167522,0.27018190663155245,0.2763834557018273,0.3034449068661759,0.3333564195196961,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981228T08_00000000000000000000,292.59143990008886,3858.0,-1.819945498105508E-4,-7.345364920210326E-25,0.0,-1461507.8986006614,96832.70869699058,294.026638464672,2.526200049594412E-6,-1.3261702101211428,-0.06309302578507221,0.2701755643888052,0.27638616245319336,0.3034449068661759,0.3333564195196961,"{""type"":""MultiPoint"",""coordinates"":[]}"
19981228T09_00000000000000000000,292.6231693057308,3858.0,-2.15889016578171E-4,-7.345364920210326E-25,128451.97096112363,-1601215.1791782842,96888.12112395771,294.5040371373223,4.283682423143926E-6,-1.6748766801027275,0.06877233439125457,0.27016482688594373,0.27638803638885895,0.3034441346553769,0.3333564074789872,"{""type"":""MultiPoint"",""coordinates"":[]}"
