system:index,dewpoint_temperature_2m,gauge_id,potential_evaporation,snow_depth_water_equivalent,surface_net_solar_radiation,surface_net_thermal_radiation,surface_pressure,temperature_2m,total_precipitation,u_component_of_wind_10m,v_component_of_wind_10m,volumetric_soil_water_layer_1,volumetric_soil_water_layer_2,volumetric_soil_water_layer_3,volumetric_soil_water_layer_4,.geo
20001227T00_00000000000000000000,292.915954476661,3858.0,-0.008014324295056085,-7.345364920210326E-25,1.761518271082118E7,-4296021.200641799,97084.64398360644,295.27540965815,0.002178551088316161,-1.9078953347794854,0.26929171484582404,0.38719420548685396,0.4022858514484246,0.36611310673999187,0.3525297706849233,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001227T01_00000000000000000000,292.9620229137195,3858.0,-2.756762391362832E-5,-7.345364920210326E-25,0.0,-204222.6178290547,97102.46774081525,294.836561862934,3.684331506711767E-11,-1.7555545435830249,0.09613220925847618,0.3871814579883159,0.4022506580616675,0.3661183709379335,0.3525297706849233,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001227T02_00000000000000000000,292.91367575564004,3858.0,-5.047108819881176E-5,-7.345364920210326E-25,0.0,-364235.94898140343,97082.83323812077,294.58151931758664,3.7194326033164013E-7,-1.591489970172948,0.032185782675828646,0.38717580086190667,0.4022146535324858,0.36612364356437144,0.3525293572872502,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001227T03_00000000000000000000,292.8008578056299,3858.0,-6.577052023922026E-5,-7.345364920210326E-25,0.0,-537831.0704337417,97041.58770187802,294.2537625088195,4.185234600731686E-6,-1.4170235615738858,-0.05512518659245801,0.3872070697802684,0.4021777403311373,0.3661300568473014,0.35252902375961304,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001227T04_00000000000000000000,292.7410816949384,3858.0,-8.191143551706056E-5,-7.345364920210326E-25,0.0,-659457.1498829499,96984.04437310119,294.1814510247728,1.3100174116281844E-5,-1.2705220398016646,-0.11682772602549074,0.3872737215258746,0.4021422539537961,0.3661355835326974,0.35252877531965227,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001227T05_00000000000000000000,292.6099586749705,3858.0,-9.146839532340941E-5,-7.345364920210326E-25,0.0,-831304.5972302589,96947.3993712682,293.8531385099964,2.245988965887367E-5,-1.1444473527483594,-0.24597156329398048,0.3873559956899528,0.402108472540839,0.36614105723897433,0.3525289655628532,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001227T06_00000000000000000000,292.6232063702439,3858.0,-1.0486614868202418E-4,-7.345364920210326E-25,0.0,-936112.3591851228,96934.66289323475,293.86080393755316,2.967270407773774E-5,-1.1315579135173734,-0.20523760820326878,0.3874146897310309,0.40207553116800754,0.36614687250002764,0.3525290036917647,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001227T07_00000000000000000000,292.4243840220551,3858.0,-1.1111245359258301E-4,-7.345364920210326E-25,0.0,-1093058.1764427377,96914.75585207994,293.41581049306086,3.275927043524274E-5,-1.0664188566222434,-0.40948895160362586,0.38745134325442376,0.4020411441073912,0.3661526159181844,0.35252822626332525,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001227T08_00000000000000000000,292.3374225111347,3858.0,-1.126309620916414E-4,-7.345364920210326E-25,0.0,-1267633.7129254565,96935.13082680404,293.17556655693534,3.5967957096138986E-5,-1.0069213719488133,-0.46243854700104864,0.38749454170583053,0.4020090207000529,0.36615897943285075,0.352526841581799,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001227T09_00000000000000000000,292.5672227802403,3858.0,-1.2777551894571347E-4,-7.345364920210326E-25,133141.75195959798,-1419401.8002262085,96983.00005034619,293.7002049972434,4.5245950750971764E-5,-1.117423957849992,-0.3681232985795982,0.38754965724821666,0.40196704036703207,0.3661613538606506,0.35252664893045615,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001227T10_00000000000000000000,292.47130507696403,3858.0,-2.4374078458902216E-4,-7.345364920210326E-25,841452.6273344199,-1582458.9134357404,97026.82246937302,295.60733412873503,7.597656711439397E-5,-2.469589116202205,-0.44547210060018083,0.38755285485914964,0.40185568869361626,0.3661537308878309,0.3525256832656004,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001227T11_00000000000000000000,291.8570244272527,3858.0,-7.076358976364572E-4,-7.345364920210326E-25,2004125.5217528532,-1740441.823083802,97048.76973489528,297.1672982944294,1.1264911184837493E-4,-3.19205082286269,-0.33850412380313416,0.3870474970743968,0.40161326748185056,0.36611662302835457,0.3525206129230726,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001227T12_00000000000000000000,291.34407496107417,3858.0,-0.0014030857655355981,-7.345364920210326E-25,3620283.81745489,-1938911.7833394692,97036.54054678864,298.35404640754444,1.4021821852240092E-4,-3.360897669655964,-0.28168247617634956,0.3861335972331363,0.40127187324815716,0.3660620352703767,0.35251544384673156,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001227T13_00000000000000000000,290.94555923419375,3858.0,-0.002337298559859686,-7.345364920210326E-25,5795242.87353359,-2183525.192987531,97037.62628187635,299.6990595758415,1.484955767740546E-4,-3.2497439551274434,-0.25123215985954117,0.3846498299036339,0.4008192995231853,0.36598403435389554,0.35250726298773166,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001227T14_00000000000000000000,290.61751335128395,3858.0,-0.003447649114939595,-7.345364920210326E-25,8377572.427797356,-2460583.4653848177,96986.02980886519,300.91407336473304,1.4877552012093783E-4,-3.061887945881258,-0.18058373501753716,0.38280942640836846,0.4002628481941838,0.3658859952896232,0.3524980434169085,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001227T15_00000000000000000000,290.2141033162372,3858.0,-0.004641430186625814,-7.345364920210326E-25,1.1155005357251825E7,-2792451.102030617,96927.90971381975,301.8207190135984,1.4877552012093783E-4,-2.975693714688291,-0.176006377542895,0.3808045568631243,0.39965858762497153,0.3657793860500956,0.3524892059379151,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001227T16_00000000000000000000,289.86897204785066,3858.0,-0.005804667014249827,-7.345364920210326E-25,1.3797135254721448E7,-3160871.2011415646,96864.18837581867,302.3282315996069,1.4877552012093783E-4,-2.9461244764442887,-0.12451095306125161,0.37886266624590753,0.39907668544816033,0.3656757548792419,0.3524769352514506,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001227T17_00000000000000000000,289.60830454244626,3858.0,-0.006863636376190315,-7.345364920210326E-25,1.6053071949076751E7,-3507081.436372244,96793.99524937202,302.45106420938885,1.4963394036597902E-4,-2.9343349535653744,0.009000388279951504,0.3771436547698724,0.3985635509708701,0.36558831806053443,0.3524692035108935,"{""type"":""MultiPoint"",""coordinates"":[]}"
20001227T18_00000000000000000000,289.6350994127165,3858.0,-0.00778965940699471,-7.345364920210326E-25,1.7930818994318478E7,-3883554.5323793995,96760.94463231228,302.28336198208626,1.5009658423016303E-4,-2.996423523344154,0.236974333091301,0.37569406017636786,0.3981250624671978,0.36551416093969863,0.3524628255473764,"{""type"":""MultiPoint"",""coordinates"":[]}"
