system:index,dewpoint_temperature_2m,gauge_id,potential_evaporation,snow_depth_water_equivalent,surface_net_solar_radiation,surface_net_thermal_radiation,surface_pressure,temperature_2m,total_precipitation,u_component_of_wind_10m,v_component_of_wind_10m,volumetric_soil_water_layer_1,volumetric_soil_water_layer_2,volumetric_soil_water_layer_3,volumetric_soil_water_layer_4,.geo
20181223T00_00000000000000000000,293.84644126781694,3858.0,-0.008973319888321878,-7.345364920210326E-25,1.722979847666895E7,-5417606.358514389,96945.0865161732,295.95986897217057,1.7932314060499854E-4,-2.694330939000368,0.29596516148985946,0.319443695021802,0.3187246941223256,0.3001530480865199,0.34242159313503107,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181223T01_00000000000000000000,293.94722693338605,3858.0,-3.802033302052931E-5,-7.345364920210326E-25,0.0,-212464.71036910143,96939.39770840456,295.4961039653375,3.831881389521216E-6,-2.4926327440939224,0.061701717855327125,0.3194324562240922,0.31872483620269093,0.30015525153625305,0.34242078440074836,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181223T02_00000000000000000000,293.91380211565604,3858.0,-7.596416893230005E-5,-7.345364920210326E-25,0.0,-369669.7269878741,96878.60819443257,295.3259662558137,2.235286649175643E-5,-2.3515248662123915,-0.21002412954857522,0.31953995687743714,0.31872497667762845,0.3001581027761263,0.34242078440074836,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181223T03_00000000000000000000,293.8678171865328,3858.0,-1.2035787294088323E-4,-7.345364920210326E-25,0.0,-477003.7611920669,96823.45408609898,295.2606617932921,4.090946315668628E-5,-1.9332764279529429,-0.41705512027197633,0.3196429234011581,0.318724668836837,0.30015851216022976,0.34242078440074836,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181223T04_00000000000000000000,293.8384525070899,3858.0,-1.590096564342513E-4,-7.345364920210326E-25,0.0,-576735.3198090377,96787.75382795648,295.1995372757166,6.304370621822389E-5,-1.9938796558286804,-0.6068987254623835,0.3197764054962195,0.3187242594527336,0.30016035238191036,0.34242058853854984,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181223T05_00000000000000000000,293.74115940246315,3858.0,-2.113412907911981E-4,-7.345364920210326E-25,0.0,-642986.978365511,96757.76163531911,295.3736795901725,9.569576446838456E-5,-2.036970955010209,-0.6878435430988797,0.31998405996368084,0.31872441959416237,0.30016108887193954,0.34242019882093766,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181223T06_00000000000000000000,293.79724582333165,3858.0,-2.7072106866427904E-4,-7.345364920210326E-25,0.0,-686111.305539481,96801.32842276192,295.47575148520696,1.2518990134442206E-4,-1.7700605844484332,-0.62271819575493,0.32017080493738165,0.3187255594479405,0.3001623085957535,0.34241941296400186,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181223T07_00000000000000000000,293.68459381114735,3858.0,-3.217627505573732E-4,-7.345364920210326E-25,0.0,-766164.824990794,96844.20870747084,295.47525633112025,1.397690630371752E-4,-1.8016256215702908,-0.7166182085392732,0.3202404568262946,0.31872572721515136,0.3001629555831798,0.34241941296400186,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181223T08_00000000000000000000,293.7074790560055,3858.0,-3.712770379513377E-4,-7.345364920210326E-25,0.0,-842763.4587826817,96905.38955067337,295.48043076316867,1.5218246737392662E-4,-1.5580074236653727,-0.5055348827107797,0.3202954700226547,0.3187274630840213,0.3001642832720171,0.34241900357989846,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181223T09_00000000000000000000,293.7664940799077,3858.0,-4.29271429669751E-4,-7.345364920210326E-25,112037.72002735546,-952708.0695197006,96988.55446125024,295.67249156938453,1.848342499851371E-4,-1.7291843579465038,-0.6025551585196895,0.32049550232001034,0.318723178598429,0.3001648841033924,0.3424186202839978,"{""type"":""MultiPoint"",""coordinates"":[]}"
