system:index,dewpoint_temperature_2m,gauge_id,potential_evaporation,snow_depth_water_equivalent,surface_net_solar_radiation,surface_net_thermal_radiation,surface_pressure,temperature_2m,total_precipitation,u_component_of_wind_10m,v_component_of_wind_10m,volumetric_soil_water_layer_1,volumetric_soil_water_layer_2,volumetric_soil_water_layer_3,volumetric_soil_water_layer_4,.geo
19871231T00_00000000000000000000,292.7329934514662,3858.0,-0.01158114373930858,-7.345364920210326E-25,2.278601281661318E7,-7874860.888263449,97014.76834040778,296.779152944379,6.499408882291018E-6,-2.733118050327569,0.5163140207383262,0.2517387799119464,0.2741157503241935,0.292812514577285,0.3455327289008761,"{""type"":""MultiPoint"",""coordinates"":[]}"
19871231T01_00000000000000000000,292.9887637509069,3858.0,-1.0246593577948861E-4,-7.345364920210326E-25,0.0,-217492.328124178,97008.77525715614,296.33009625991286,7.596371848357833E-7,-2.6126035900719007,0.361902094356415,0.2517245518075678,0.2741163852709107,0.29281273492225834,0.34553004623092776,"{""type"":""MultiPoint"",""coordinates"":[]}"
19871231T02_00000000000000000000,293.1170832194334,3858.0,-1.8719065687197058E-4,-7.345364920210326E-25,0.0,-407595.62026211276,96982.2073908658,295.99734121319904,2.3047922685600487E-6,-2.5115449696589547,0.20075651308595802,0.251720621720175,0.2741161352255221,0.2928135312144752,0.3455297448118477,"{""type"":""MultiPoint"",""coordinates"":[]}"
19871231T03_00000000000000000000,293.13996328919495,3858.0,-2.613774105358541E-4,-7.345364920210326E-25,0.0,-578145.2902967012,96907.11199957914,295.75782423648025,4.519383086982106E-6,-2.4181338762821825,-0.001379419736467356,0.25172048927237684,0.2741161063278206,0.2928146144769213,0.3455297448118477,"{""type"":""MultiPoint"",""coordinates"":[]}"
19871231T04_00000000000000000000,293.08183391000495,3858.0,-3.389085435406846E-4,-7.345364920210326E-25,0.0,-712565.2096112366,96862.62971076199,295.6669686872468,6.510234545718187E-6,-2.3526953517045466,-0.1910003970351523,0.2517212919863051,0.274116785022447,0.2928150238610247,0.34552896738340816,"{""type"":""MultiPoint"",""coordinates"":[]}"
19871231T05_00000000000000000000,293.0172102717097,3858.0,-3.9987989466503516E-4,-7.345364920210326E-25,0.0,-892557.5035772525,96826.0895640716,295.394554360134,8.15037252857957E-6,-2.161916516557021,-0.2580800678309966,0.2517211045526028,0.2741149584469032,0.2928150419220881,0.34552896738340816,"{""type"":""MultiPoint"",""coordinates"":[]}"
19871231T06_00000000000000000000,292.96696413329033,3858.0,-4.662903119520421E-4,-7.345364920210326E-25,0.0,-1012328.2191067379,96803.81652256004,295.3868628315312,9.326858948580092E-6,-2.0626192977385913,-0.29989691451407463,0.25171671691827097,0.27411518762172976,0.2928164318212549,0.34552872054887523,"{""type"":""MultiPoint"",""coordinates"":[]}"
19871231T07_00000000000000000000,292.74308307107276,3858.0,-5.128926006327786E-4,-7.345364920210326E-25,0.0,-1196754.0127176591,96849.73733576856,294.80063619156596,9.997041789277165E-6,-1.500846963533566,-0.2361941191341005,0.25171113765511255,0.27411489583521675,0.29281720924969434,0.3455273531256985,"{""type"":""MultiPoint"",""coordinates"":[]}"
19871231T08_00000000000000000000,292.7486712981376,3858.0,-5.38808248811314E-4,-7.345364920210326E-25,0.0,-1384702.8015939815,96884.93911375036,294.572280684716,1.0095118889960914E-5,-1.252900239136827,-0.39794860066027515,0.2517047492563144,0.2741152939813251,0.2928174617032247,0.3455273531256985,"{""type"":""MultiPoint"",""coordinates"":[]}"
19871231T09_00000000000000000000,292.7897438122764,3858.0,-5.786757158964371E-4,-7.345364920210326E-25,129000.93255826186,-1564028.0637592722,96946.64030504461,294.8732660616571,1.0109965178132322E-5,-1.1353154077830425,-0.4522408876685467,0.2516922883266489,0.27411438852001413,0.2928174617032247,0.34552636699163763,"{""type"":""MultiPoint"",""coordinates"":[]}"
19871231T10_00000000000000000000,292.0852933357185,3858.0,-7.398921493287026E-4,-7.345364920210326E-25,810577.0274080697,-1750667.3877899942,96988.51066189044,296.54294008428286,1.0432899578346731E-5,-2.083940619063769,-0.6436034844796997,0.2516440929810385,0.27411030150204835,0.29281138194793205,0.3455229097027486,"{""type"":""MultiPoint"",""coordinates"":[]}"
19871231T11_00000000000000000000,290.9471709962658,3858.0,-0.0012819140687411628,-7.345364920210326E-25,2137573.3129044143,-1987888.582197906,97011.97452193694,298.5367886819558,1.0967987585471613E-5,-2.600187386823757,-0.47675355313935375,0.2515151530427404,0.2741006440507775,0.29279231949892043,0.34551621145637423,"{""type"":""MultiPoint"",""coordinates"":[]}"
19871231T12_00000000000000000000,290.05619975604793,3858.0,-0.0021497176754238833,-7.345364920210326E-25,4126067.9998421804,-2278479.121758114,97019.15482735969,300.585892067997,1.0986347314879847E-5,-2.644384375827116,-0.38507158182190215,0.2513231719660856,0.27408774243116535,0.2927678435471766,0.3455063364696287,"{""type"":""MultiPoint"",""coordinates"":[]}"
19871231T13_00000000000000000000,289.3611199411427,3858.0,-0.0032556049664488117,-7.345364920210326E-25,6664095.734494186,-2646242.3218475464,96965.53187655348,302.4464715201786,1.0986347314879847E-5,-2.6240344258509647,-0.27064911583822127,0.2510662368837828,0.2740693020854481,0.29273666734227344,0.34549235239028414,"{""type"":""MultiPoint"",""coordinates"":[]}"
