system:index,dewpoint_temperature_2m,gauge_id,potential_evaporation,snow_depth_water_equivalent,surface_net_solar_radiation,surface_net_thermal_radiation,surface_pressure,temperature_2m,total_precipitation,u_component_of_wind_10m,v_component_of_wind_10m,volumetric_soil_water_layer_1,volumetric_soil_water_layer_2,volumetric_soil_water_layer_3,volumetric_soil_water_layer_4,.geo
20101225T00_00000000000000000000,293.85998523115535,3858.0,-0.010068153018970917,-7.345364920210326E-25,2.0387253329002045E7,-6572095.40349308,96723.41192946427,297.13401195368175,8.254336459590936E-5,-3.1766235449493587,-0.7539067131659367,0.3054801603376762,0.32436248636413806,0.3513600699961408,0.3895797617112236,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101225T01_00000000000000000000,293.9900406721019,3858.0,-8.853721498578412E-5,-7.345364920210326E-25,0.0,-217189.82422142132,96756.93223810103,296.6527194393836,3.213893326825511E-8,-2.8608473852473564,-1.0110637017205457,0.305445514803175,0.32435721654719885,0.3513602477972758,0.38957958712094426,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101225T02_00000000000000000000,294.0886975764549,3858.0,-1.5494025513385537E-4,-7.345364920210326E-25,0.0,-416438.1846855435,96773.10503700552,296.2826006143471,7.988219611666943E-7,-2.5325882774367883,-1.148562305158853,0.3054278322194059,0.3243530781555416,0.3513603838572865,0.38957779305531454,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101225T03_00000000000000000000,294.1351809652407,3858.0,-2.1675447942439688E-4,-7.345364920210326E-25,0.0,-564104.7258732707,96735.9288930572,296.12317172189984,3.853607823825017E-6,-2.3507702141283704,-1.1832955233132265,0.30543109886373704,0.32434936159005384,0.35135998209896546,0.3895760688257968,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101225T04_00000000000000000000,294.13090635222704,3858.0,-2.66434301677232E-4,-7.345364920210326E-25,0.0,-718814.4391801251,96712.01660253857,295.91601279061706,8.397716008805981E-6,-2.198092103274116,-1.1104689931259943,0.30545315543570123,0.3243444377428177,0.3513607860169647,0.3895754455184315,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101225T05_00000000000000000000,294.1108534224588,3858.0,-3.061174520437535E-4,-7.345364920210326E-25,0.0,-872849.9057814718,96709.32771154451,295.69714493374994,1.1492723208987869E-5,-2.0487704716775292,-1.041838488653298,0.3054706533952666,0.32434321039322145,0.3513599885206769,0.3895730646689202,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101225T06_00000000000000000000,294.07779438942515,3858.0,-3.359503194503965E-4,-7.345364920210326E-25,0.0,-1026955.7323504654,96729.88856512043,295.461730278738,1.5327832063110213E-5,-1.9008407901818298,-0.9990113012681183,0.30550195281675785,0.3243387974734008,0.35136101438907724,0.3895711694613355,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101225T07_00000000000000000000,293.8616457195685,3858.0,-3.692008371894729E-4,-7.345364920210326E-25,0.0,-1155662.5710189908,96732.79860937581,295.2596968621167,1.7141994545314126E-5,-1.7796274189495247,-1.031181758078102,0.30550934500932336,0.32433415136518384,0.3513615192961381,0.38956965594422377,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101225T08_00000000000000000000,293.78271611444615,3858.0,-4.087821086367435E-4,-7.345364920210326E-25,0.0,-1251954.7347572197,96776.32602833684,295.2095846637407,1.9758800992685248E-5,-1.7200430180173694,-0.9716630785461098,0.30552057056225307,0.32433009685713227,0.3513606294877486,0.38956819781437296,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101225T09_00000000000000000000,293.74865757413755,3858.0,-4.747921049365978E-4,-7.345364920210326E-25,117272.54758272396,-1356600.302488295,96829.33392673367,295.4132549577473,2.743531440037956E-5,-1.7654180121864544,-0.9814745666064015,0.30554556185633897,0.3243217430132807,0.35135786694776444,0.3895652490447576,"{""type"":""MultiPoint"",""coordinates"":[]}"
