system:index,dewpoint_temperature_2m,gauge_id,potential_evaporation,snow_depth_water_equivalent,surface_net_solar_radiation,surface_net_thermal_radiation,surface_pressure,temperature_2m,total_precipitation,u_component_of_wind_10m,v_component_of_wind_10m,volumetric_soil_water_layer_1,volumetric_soil_water_layer_2,volumetric_soil_water_layer_3,volumetric_soil_water_layer_4,.geo
20171223T00_00000000000000000000,293.96456571237115,3858.0,-0.008280450960980752,-7.345364920210326E-25,1.5489255167131355E7,-4114244.6097111865,96988.16018974564,296.0328215990834,0.0011930821575369887,-3.135415236498018,0.6108320052484904,0.2991593821608504,0.299354578106788,0.3503525014665905,0.36750012817735994,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171223T01_00000000000000000000,294.10739656864075,3858.0,-7.074558134896497E-5,-7.345364920210326E-25,0.0,-109390.00454061231,96994.9819577651,295.74498882551563,3.6045954688098695E-5,-3.0571036231693998,0.5184515596307792,0.29939526526767024,0.2993683711402175,0.35034985371469807,0.36749992509073603,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171223T02_00000000000000000000,294.19497029743326,3858.0,-1.231061259007409E-4,-7.345364920210326E-25,0.0,-220081.15153348417,96959.94314802361,295.455403588573,7.067341940495423E-5,-2.756345787531974,0.2517329887323109,0.2996335416660672,0.29938134058915655,0.35034714335111933,0.36749871580220317,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171223T03_00000000000000000000,294.2337797153779,3858.0,-1.718721458491129E-4,-7.345364920210326E-25,0.0,-296044.0702496187,96928.16295776014,295.3583243197121,9.878289836972166E-5,-2.3356264868830623,0.11657249028857418,0.29981949717061945,0.2993937706143361,0.35034345327519106,0.36749715331954175,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171223T04_00000000000000000000,294.21029303710907,3858.0,-2.1512457648506484E-4,-7.345364920210326E-25,0.0,-361383.7643879215,96879.92124618599,295.25127844233793,1.738540852920856E-4,-2.111550863666245,0.1649946756306223,0.3003853089467386,0.2994067228049255,0.3503432196854379,0.3674963654558212,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171223T05_00000000000000000000,294.08607875597806,3858.0,-2.6372654539988556E-4,-7.345364920210326E-25,0.0,-411331.48567783675,96840.50738712584,295.2920051970845,2.817847248166995E-4,-1.9665199202323256,0.1920796563469935,0.30123525416119207,0.29941928166569015,0.3503401998756397,0.36749504659683696,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171223T06_00000000000000000000,293.90542731214106,3858.0,-3.191824665158755E-4,-7.345364920210326E-25,0.0,-447577.27037192916,96837.31220758092,295.29410665639415,4.953170060293057E-4,-2.186564225802836,0.20706062290806324,0.3031604274581387,0.2994316470723984,0.35033849290447117,0.3674933901966459,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171223T07_00000000000000000000,294.0617293039222,3858.0,-3.6940791798143396E-4,-7.345364920210326E-25,0.0,-488826.90629438683,96875.09761371258,295.2038837573136,7.664334275691899E-4,-2.216776314285441,0.40167606123380867,0.3059296532465912,0.2994454473302532,0.3503353546943685,0.36749276969877936,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171223T08_00000000000000000000,294.0144862515589,3858.0,-4.170382017840702E-4,-7.345364920210326E-25,0.0,-524562.5951391447,96889.131675292,295.0917168757272,9.863835879152703E-4,-2.313691288475812,0.43108832676235437,0.3081410069023893,0.2994630909823965,0.35033450903524505,0.36749119557676607,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171223T09_00000000000000000000,293.90827709187755,3858.0,-4.7342326427203416E-4,-7.345364920210326E-25,47002.50486611604,-575878.9773002262,96978.14274550047,295.0523563794193,0.001280551757119246,-2.373184863129696,0.37470671070626055,0.31147494715702095,0.2994813519215507,0.3503330039466297,0.3674899927099447,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171223T10_00000000000000000000,294.14094282896093,3858.0,-5.688974893969822E-4,-7.345364920210326E-25,244842.56031353565,-602608.0818822663,97030.91195412366,295.5411204008407,0.0013980317629547845,-2.1705226333283427,0.32577465958820784,0.31244968829911746,0.2995037777419217,0.3503312042620025,0.36748952352365355,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171223T11_00000000000000000000,294.18145359827366,3858.0,-6.938491413867846E-4,-7.345364920210326E-25,556862.9578620649,-631186.7369930032,97054.35458101262,295.79847991572507,0.0016989270349470156,-2.207479676503461,0.3470186648623947,0.3153068590241947,0.29952488711145037,0.35032753104306674,0.36748817335882616,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171223T12_00000000000000000000,294.3634991699744,3858.0,-9.21332906780542E-4,-7.345364920210326E-25,1220448.2699773791,-666065.9636751014,97073.2487255214,296.71759583142426,0.0019471340901427122,-2.2918491703675414,0.45525026318902645,0.31713302478251454,0.2995445451741968,0.35031894882710257,0.3674861746011449,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171223T13_00000000000000000000,293.912201916678,3858.0,-0.0012749223230315808,-7.345364920210326E-25,2191137.777052975,-728436.154479457,97051.92101438792,297.5178912026972,0.0022638939679828175,-2.790545335779988,0.5893128044545426,0.31903486960727784,0.29955514661704746,0.3503044915478974,0.36748463579854435,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171223T14_00000000000000000000,293.7019210270386,3858.0,-0.0016312823258075784,-7.345364920210326E-25,3020606.2062181076,-798262.2576937239,97046.00363335291,297.4076055871599,0.002701069852321642,-2.8933856126680015,0.6368721700541203,0.3224598179548843,0.29956922260713664,0.35028847098331706,0.3674823320095702,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171223T15_00000000000000000000,294.0411052656696,3858.0,-0.0021621311683413715,-7.345364920210326E-25,4456060.445420588,-918028.4259035191,97010.54431042529,298.52763420240234,0.002846405052890295,-2.764940173441948,0.7796686634948913,0.32216088728799624,0.29958652630993143,0.35026805836947816,0.36747684265037156,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171223T16_00000000000000000000,293.5077062696414,3858.0,-0.0026587643955302462,-7.345364920210326E-25,5639863.249618602,-1029839.852096375,96948.324239094,298.4698558042587,0.0031817747178737206,-3.222313284855149,1.0575875384583446,0.3244085384635598,0.29958324963167626,0.3502330508109953,0.36747337291941673,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171223T17_00000000000000000000,293.55750871034525,3858.0,-0.003090609425903338,-7.345364920210326E-25,6565884.856278604,-1184514.9002314692,96890.3151724594,298.14665143582266,0.0034845269987718768,-3.3022282454058063,1.2402241131051406,0.32649474259622885,0.2996054298215853,0.3502139871579129,0.3674711353543416,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171223T18_00000000000000000000,293.69157041703903,3858.0,-0.003493292859519157,-7.345364920210326E-25,7395079.87763691,-1329128.6321742334,96839.9745005655,297.96132527183335,0.0036834269670083563,-3.0981338439167594,1.2814914523360539,0.3277560983654123,0.2996285949414843,0.35019479507060186,0.36746685207282054,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171223T19_00000000000000000000,293.5587189268152,3858.0,-0.0037969634582815863,-7.345364920210326E-25,7919263.365195432,-1458813.1093166387,96850.13860539738,297.48727424858777,0.003840736523998054,-2.6093029748873575,1.3673199742877238,0.328847069674824,0.29965918075029324,0.35018259582567685,0.3674647076225611,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171223T20_00000000000000000000,293.5838620438053,3858.0,-0.003993412860831804,-7.345364920210326E-25,8140188.634751958,-1572955.9969488129,96866.22163042008,296.98553272540096,0.0039288146562615105,-2.710114001399984,1.2538373795530962,0.32929660833843305,0.2997011739267368,0.3501757482745118,0.36746323464250275,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171223T21_00000000000000000000,293.73478465943424,3858.0,-0.0041089905181427265,-7.345364920210326E-25,8186330.283918143,-1689446.2315745167,96859.92864214811,296.2410684397234,0.003992592409904593,-2.3218053054869765,0.9530840728276531,0.3296063844732059,0.299748340193091,0.35017182420747345,0.36746127280966195,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171223T22_00000000000000000000,293.83299696141296,3858.0,-0.004188348946556799,-7.345364920210326E-25,8186330.283918143,-1770000.564364248,96879.91603894865,295.8366879749111,0.004062486497290873,-2.2509405904807327,0.8383256253102971,0.3299870671387618,0.29979946865539525,0.3501686073314059,0.36746068722985137,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171223T23_00000000000000000000,293.94253168703597,3858.0,-0.004249579427249677,-7.345364920210326E-25,8186330.283918143,-1847573.0884844018,96933.95676965514,295.5669533701809,0.0040991310926405695,-2.1061717829126576,0.7068491984946377,0.3301410967036019,0.29984959211986134,0.35016617952312995,0.3674598937471331,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171224T00_00000000000000000000,294.01505313937287,3858.0,-0.004298551139898519,-7.345364920210326E-25,8186330.283918143,-1916242.039297175,96938.0446990159,295.37025481681655,0.004157702510543321,-2.1516578004451623,0.6482588367501289,0.3305457676721901,0.2999002935383557,0.3501645692789898,0.3674586700097495,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171224T01_00000000000000000000,294.04623866940403,3858.0,-4.8563969077315E-5,-7.345364920210326E-25,0.0,-40040.72098413909,96904.48388571691,295.22526391596426,1.0741979255703986E-4,-2.2590556807204205,0.42669697802223217,0.3315114184804062,0.29995520719818886,0.3501637184022259,0.3674582718636411,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171224T02_00000000000000000000,294.0563741223703,3858.0,-9.313646396865558E-5,-7.345364920210326E-25,0.0,-80908.08735335892,96882.45365723145,295.04967429304395,2.004910989270242E-4,-2.0025295731370245,0.24724730048590246,0.33234189828345595,0.3000130343082244,0.3501610381404194,0.3674577043448939,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171224T03_00000000000000000000,294.0022575109105,3858.0,-1.3090068088047094E-4,-7.345364920210326E-25,0.0,-126230.64297175022,96830.77219672257,294.90383028468557,2.970187999517802E-4,-1.8149120164849442,0.27280296668041065,0.33314852022448643,0.3000821351340256,0.3501577301563209,0.36745630481315994,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171224T04_00000000000000000000,293.9490888869407,3858.0,-1.6446073194981882E-4,-7.345364920210326E-25,0.0,-176785.9563627754,96788.16626006101,294.8005518777059,3.9044674706393813E-4,-1.7579819593319697,0.3357773071976185,0.33403285490769785,0.3001541185055434,0.3501564887592309,0.36745448345525655,"{""type"":""MultiPoint"",""coordinates"":[]}"
