system:index,dewpoint_temperature_2m,gauge_id,potential_evaporation,snow_depth_water_equivalent,surface_net_solar_radiation,surface_net_thermal_radiation,surface_pressure,temperature_2m,total_precipitation,u_component_of_wind_10m,v_component_of_wind_10m,volumetric_soil_water_layer_1,volumetric_soil_water_layer_2,volumetric_soil_water_layer_3,volumetric_soil_water_layer_4,.geo
20011227T00_00000000000000000000,293.536524940662,3858.0,-0.007593656315936289,-7.345364920210326E-25,1.5920128902256824E7,-3310172.4782471457,96908.04156850863,296.2789325632836,0.003485062698278097,-2.2876635654852215,0.8401238650524092,0.3591696625662926,0.31454384772817284,0.32239979261275603,0.3404988235649429,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011227T01_00000000000000000000,293.6805442253376,3858.0,-6.545994990681209E-5,-7.345364920210326E-25,0.0,-147375.64007673992,96878.07852098838,295.95926713740283,9.200598426651957E-6,-2.1924116885281415,0.6881302307729334,0.3589999692432131,0.3145992317783681,0.3223988847433032,0.3404978579000871,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011227T02_00000000000000000000,293.77309647581745,3858.0,-1.256498249713208E-4,-7.345364920210326E-25,0.0,-254417.99332881786,96854.2542508647,295.8098945671858,3.053721051657868E-5,-2.011858913484443,0.5796365504626303,0.3589331661860314,0.31465710825531024,0.3223991833528845,0.3404974272440646,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011227T03_00000000000000000000,293.82403654597886,3858.0,-1.710639138015166E-4,-7.345364920210326E-25,0.0,-372245.7825109158,96811.49808807668,295.5756865734241,4.433812327113468E-5,-1.6345972605698285,0.43565256754022164,0.3588217057448782,0.314711970541452,0.32239977134083686,0.34049664259119966,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011227T04_00000000000000000000,293.8859177105329,3858.0,-2.0406426788097587E-4,-7.345364920210326E-25,0.0,-478366.0168735863,96786.8593106801,295.3963099356309,6.188913353571E-5,-1.2852101305670072,0.3272983411152488,0.35875477866839495,0.31476816533271457,0.3224003135740954,0.3404962528735875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011227T05_00000000000000000000,293.8457167133414,3858.0,-2.1936227410468875E-4,-7.345364920210326E-25,0.0,-623287.0222920721,96796.85428078476,295.11298375619083,8.163795861291561E-5,-0.9264426846714672,0.35731487804964485,0.35872190953981686,0.31482297423837974,0.32240088952133894,0.3404953385824232,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011227T06_00000000000000000000,293.8171380096358,3858.0,-2.374742365305475E-4,-7.345364920210326E-25,0.0,-698717.874756694,96820.81656633044,295.0915249604731,1.2766017683241913E-4,-0.9443544296207657,0.5384990951615948,0.35888803319405743,0.31488051317411514,0.3224013101434374,0.3404943038841696,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011227T07_00000000000000000000,294.0111042989774,3858.0,-2.562706650488693E-4,-7.345364920210326E-25,0.0,-772304.5989531267,96867.98502888429,295.11458363247806,1.5693178560761785E-4,-0.9747461325692455,0.46366149366130827,0.35892815243483545,0.31493673686307916,0.3224019386684434,0.3404943038841696,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011227T08_00000000000000000000,294.00425809155547,3858.0,-2.7098398589217435E-4,-7.345364920210326E-25,0.0,-860609.4105686778,96917.14804849845,294.9777518226294,2.1242624796676953E-4,-0.8554943027924784,0.5620975834534793,0.35917663132726074,0.3149940064882917,0.3224029954413299,0.34049388767699784,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011227T09_00000000000000000000,294.0293007015373,3858.0,-3.0205410928846343E-4,-7.345364920210326E-25,85190.22573517804,-912269.425324846,96986.05151383884,295.3811804734148,2.8847793064897096E-4,-1.33097099494041,0.690782743561643,0.35957308250522363,0.315051534587389,0.32240378531183517,0.34049291077414706,"{""type"":""MultiPoint"",""coordinates"":[]}"
20011227T10_00000000000000000000,293.91597574697465,3858.0,-4.443090166619277E-4,-7.345364920210326E-25,580012.2393076961,-1026589.4538376558,97028.27052235125,296.0758692558627,3.5845568810110836E-4,-2.0964573924335395,0.8608285270890391,0.3597898016197198,0.31509683213571826,0.32240113354637306,0.34049260815099613,"{""type"":""MultiPoint"",""coordinates"":[]}"
