system:index,dewpoint_temperature_2m,gauge_id,potential_evaporation,snow_depth_water_equivalent,surface_net_solar_radiation,surface_net_thermal_radiation,surface_pressure,temperature_2m,total_precipitation,u_component_of_wind_10m,v_component_of_wind_10m,volumetric_soil_water_layer_1,volumetric_soil_water_layer_2,volumetric_soil_water_layer_3,volumetric_soil_water_layer_4,.geo
20151224T00_00000000000000000000,292.65171070170084,3858.0,-0.010034422661049498,-7.345364920210326E-25,1.9130342593823973E7,-4743707.073701929,97198.41489927465,295.833793398921,0.0010736805038697248,-2.5064572110482866,0.849769518034118,0.29302790520022987,0.27564239301274635,0.299755894935227,0.3288790148796704,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151224T01_00000000000000000000,292.78845878848693,3858.0,-8.656343082529962E-5,-7.345364920210326E-25,0.0,-147075.59901559787,97184.84807936371,295.5066584173148,4.9553387950004625E-5,-2.330357152676053,0.75184056684755,0.2933575822187127,0.27564925180190647,0.299755894935227,0.32887786820282394,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151224T02_00000000000000000000,292.8602165821394,3858.0,-1.590304895896428E-4,-7.345364920210326E-25,0.0,-275512.09809169325,97137.07147498385,295.27462793198,8.981980091785226E-5,-2.0008962236792027,0.6080684787289287,0.2936277363939859,0.27565459265902814,0.2997559687849084,0.32887786820282394,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151224T03_00000000000000000000,292.88013196687615,3858.0,-2.0759174421612292E-4,-7.345364920210326E-25,0.0,-427147.9110026828,97037.88659052122,294.94598440928536,1.309241445358727E-4,-1.852141883059826,0.5323581995570971,0.29392357621089316,0.2756592323455335,0.2997563669310168,0.3288774700567156,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151224T04_00000000000000000000,292.9212493005471,3858.0,-2.568450974540277E-4,-7.345364920210326E-25,0.0,-527113.3969501287,96964.80495053326,294.87131469620596,1.4514023084067056E-4,-1.843971011225871,0.49527794782112894,0.29399094758953614,0.275666512559506,0.2997564885421769,0.32887673356668634,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151224T05_00000000000000000000,292.97773025691686,3858.0,-2.982189271396612E-4,-7.345364920210326E-25,0.0,-636922.5878794251,96903.85684412645,294.72166739714703,1.6335516053338786E-4,-1.6814963066682636,0.3863921505867184,0.2940961207738459,0.27567163427572544,0.2997564885421769,0.3288763438490742,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151224T06_00000000000000000000,293.0128023568104,3858.0,-3.4041281077563766E-4,-7.345364920210326E-25,0.0,-713777.315521595,96896.7007846201,294.72078989917816,1.8737641089630678E-4,-1.8112495394669645,0.44410383678121024,0.29425236823727,0.2756781314422609,0.2997564885421769,0.32887594570296574,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151224T07_00000000000000000000,293.2563673628768,3858.0,-3.8205015644202995E-4,-7.345364920210326E-25,0.0,-794548.3960623912,96894.2651745554,294.92875268263765,2.411882741358826E-4,-2.169979641505134,0.8720034263619265,0.29466719955740517,0.2756848690216177,0.29975687825978903,0.32887594570296574,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151224T08_00000000000000000000,293.28435763071553,3858.0,-4.2633214338636384E-4,-7.345364920210326E-25,0.0,-894073.8337892577,96970.34812786047,294.88333303108476,2.9608300160029687E-4,-2.4936237952291407,0.9923565162338811,0.29506655615843125,0.27569032667361604,0.29975687825978903,0.32887535851772726,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151224T09_00000000000000000000,293.42201381171424,3858.0,-5.04336663359118E-4,-7.345364920210326E-25,112030.4609395549,-985127.1093692459,97057.4831303182,295.2009168375333,3.63970384196923E-4,-2.8431218185557254,1.125020005236521,0.29556283685408374,0.27569757558174535,0.2997559109895055,0.32887472196558215,"{""type"":""MultiPoint"",""coordinates"":[]}"
