system:index,dewpoint_temperature_2m,gauge_id,potential_evaporation,snow_depth_water_equivalent,surface_net_solar_radiation,surface_net_thermal_radiation,surface_pressure,temperature_2m,total_precipitation,u_component_of_wind_10m,v_component_of_wind_10m,volumetric_soil_water_layer_1,volumetric_soil_water_layer_2,volumetric_soil_water_layer_3,volumetric_soil_water_layer_4,.geo
19901230T00_00000000000000000000,294.10045609932484,3858.0,-0.011111848773389197,-7.345364920210326E-25,2.1427233196854115E7,-6784449.994160661,96781.51811908996,297.55676197367245,5.111555168720118E-4,-3.1477871620458755,-0.5298846770740141,0.27279495599676357,0.2825402121308337,0.3046157462046658,0.3614840907108351,"{""type"":""MultiPoint"",""coordinates"":[]}"
19901230T01_00000000000000000000,294.105901012253,3858.0,-9.974509618129484E-5,-7.345364920210326E-25,0.0,-224896.22331033985,96835.31729686428,297.0555017304649,1.6064782829712111E-7,-2.921788171237092,-0.6917116967975395,0.2727606696767454,0.2825413194746978,0.30461602875996857,0.36148299460496597,"{""type"":""MultiPoint"",""coordinates"":[]}"
19901230T02_00000000000000000000,294.0727700809353,3858.0,-1.821990027726621E-4,-7.345364920210326E-25,0.0,-429878.467926377,96832.97608369713,296.65470402675584,5.165283831348988E-7,-2.6632088418322706,-0.7682190736093037,0.2727313565708696,0.28254324960033833,0.30461602875996857,0.3614829733330469,"{""type"":""MultiPoint"",""coordinates"":[]}"
19901230T03_00000000000000000000,294.0588949948911,3858.0,-2.4129950175236928E-4,-7.345364920210326E-25,0.0,-642849.8812864957,96785.86102409544,296.22658377272165,9.890465445342648E-7,-2.373392290830473,-0.7540800937554455,0.27271147294550957,0.28254424175475373,0.30461739538043137,0.3614819912125557,"{""type"":""MultiPoint"",""coordinates"":[]}"
19901230T04_00000000000000000000,294.0657041241541,3858.0,-2.9361241759853E-4,-7.345364920210326E-25,0.0,-812435.6415776738,96727.40715006705,295.9791569765715,1.4751277492802538E-6,-2.0824959049709486,-0.6756656256308526,0.27269002322527536,0.2825461172958472,0.30461749291017365,0.3614806904146349,"{""type"":""MultiPoint"",""coordinates"":[]}"
19901230T05_00000000000000000000,294.0397487891026,3858.0,-3.2340616779125066E-4,-7.345364920210326E-25,0.0,-1013535.3365642586,96687.83552198955,295.6111715315667,2.4270143810054276E-6,-1.882000969864655,-0.7511975386573059,0.2726826695629783,0.28254812167252613,0.3046188908364798,0.3614801758750068,"{""type"":""MultiPoint"",""coordinates"":[]}"
19901230T06_00000000000000000000,294.02208307838066,3858.0,-3.53380409220015E-4,-7.345364920210326E-25,0.0,-1168938.6437082433,96643.25431765047,295.4592786956806,4.302936058015836E-6,-1.7361118891192877,-0.9558432355434521,0.2726797223987906,0.2825496885701141,0.3046197216453955,0.36147975445019453,"{""type"":""MultiPoint"",""coordinates"":[]}"
19901230T07_00000000000000000000,294.13109917775887,3858.0,-3.753757277029644E-4,-7.345364920210326E-25,0.0,-1329148.9800883788,96646.17407153353,295.4027924044742,6.347261277120073E-6,-1.595246432951219,-1.1963626575204067,0.27268226017887487,0.2825511462986079,0.304619906670956,0.3614790071235273,"{""type"":""MultiPoint"",""coordinates"":[]}"
19901230T08_00000000000000000000,294.1169119780767,3858.0,-3.982827464616669E-4,-7.345364920210326E-25,0.0,-1470572.2493555679,96699.11458470326,295.29734114561063,9.072037647220625E-6,-1.3923856149348655,-1.058972101784986,0.2726937197229149,0.28255432986204737,0.304619906670956,0.36147684621763243,"{""type"":""MultiPoint"",""coordinates"":[]}"
19901230T09_00000000000000000000,294.127515695016,3858.0,-4.447552762203261E-4,-7.345364920210326E-25,90302.75869325058,-1578789.2138986792,96769.91564378224,295.51882555849886,2.6304692028385186E-5,-1.754446414664753,-1.232609416968292,0.27280211098736334,0.2825548179121157,0.30461953862661983,0.36147663751201103,"{""type"":""MultiPoint"",""coordinates"":[]}"
