system:index,dewpoint_temperature_2m,gauge_id,potential_evaporation,snow_depth_water_equivalent,surface_net_solar_radiation,surface_net_thermal_radiation,surface_pressure,temperature_2m,total_precipitation,u_component_of_wind_10m,v_component_of_wind_10m,volumetric_soil_water_layer_1,volumetric_soil_water_layer_2,volumetric_soil_water_layer_3,volumetric_soil_water_layer_4,.geo
20141224T00_00000000000000000000,292.84644825062554,3858.0,-0.00937801174648187,-7.345364920210326E-25,1.966258087737386E7,-5571971.910989529,96995.97086022572,296.02360147519045,0.0014517538208098596,-3.2409339979838907,-1.1419750375971935,0.38437033976401797,0.3797925160129228,0.38384511561225415,0.3474698220983008,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141224T01_00000000000000000000,292.7484527030808,3858.0,-8.75542855584077E-5,-7.345364920210326E-25,0.0,-233691.19689850858,96983.4004301827,295.49060437394445,1.7297397492541347E-8,-3.082262682058088,-1.2957742619698833,0.384225114365543,0.379811772317348,0.3838393493167502,0.34747064086650764,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141224T02_00000000000000000000,292.6500327494438,3858.0,-1.5714650402802224E-4,-7.345364920210326E-25,0.0,-466915.4517991476,96956.95768369581,295.02443945474965,7.529676139270044E-8,-2.8044939062710625,-1.3664034339189963,0.38409743549082626,0.3798321528226297,0.38383344053952434,0.34747169121768273,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141224T03_00000000000000000000,292.649879443927,3858.0,-2.0727720886689946E-4,-7.345364920210326E-25,0.0,-692152.6920406122,96919.5403106752,294.62955135265383,1.1702382445078266E-6,-2.446761616176003,-1.3721459241384732,0.3839951348183088,0.37985329991971306,0.3838268149387603,0.3474727327390046,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141224T04_00000000000000000000,292.72801641961615,3858.0,-2.4015401682627168E-4,-7.345364920210326E-25,0.0,-900913.774593613,96889.89173508273,294.3402335334346,3.8084789763320225E-6,-2.0237540646864645,-1.332642889115641,0.38391981295956307,0.37987556840815406,0.38382326413369866,0.34747405681562926,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141224T05_00000000000000000000,292.8164333255407,3858.0,-2.631683200848611E-4,-7.345364920210326E-25,0.0,-1080132.931348309,96904.53572423753,294.1791491879991,6.717405290240909E-6,-1.6074005380610716,-1.2147728928361237,0.38385389730262925,0.37989690534708137,0.3838153822856371,0.34747543387137314,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141224T06_00000000000000000000,292.855381065544,3858.0,-2.8160681785504427E-4,-7.345364920210326E-25,0.0,-1228520.8228470723,96902.34140530472,294.1224083329269,9.445897543836073E-6,-1.4168176421725809,-1.1275354023452329,0.383789476700387,0.3799173308043433,0.3838123857545427,0.3474765917862147,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141224T07_00000000000000000000,292.65062163322506,3858.0,-2.9457116938429374E-4,-7.345364920210326E-25,0.0,-1402958.1375927187,96895.44184641977,294.05893596219903,1.3041393350743375E-5,-1.8665076839822887,-1.2825069202730328,0.38373926052246216,0.3799416550431548,0.38380585126180966,0.34747817714622303,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141224T08_00000000000000000000,292.65602653648307,3858.0,-3.104083308819449E-4,-7.345364920210326E-25,0.0,-1566940.0226471664,96926.3882724959,293.9630045276982,1.8073286939767267E-5,-1.8867619374140905,-1.1762455857918235,0.38370122031075826,0.3799621611731664,0.3838025978622585,0.3474772114813673,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141224T09_00000000000000000000,292.79673174365865,3858.0,-3.5578646534003725E-4,-7.345364920210326E-25,148133.47272344673,-1737887.6601346722,96972.65751687522,294.3780848240072,2.6686575732706994E-5,-2.000895782286881,-1.1096788383595055,0.3836429456877077,0.37997087102064514,0.3837925302241699,0.34747780709510206,"{""type"":""MultiPoint"",""coordinates"":[]}"
