system:index,dewpoint_temperature_2m,gauge_id,potential_evaporation,snow_depth_water_equivalent,surface_net_solar_radiation,surface_net_thermal_radiation,surface_pressure,temperature_2m,total_precipitation,u_component_of_wind_10m,v_component_of_wind_10m,volumetric_soil_water_layer_1,volumetric_soil_water_layer_2,volumetric_soil_water_layer_3,volumetric_soil_water_layer_4,.geo
19881230T00_00000000000000000000,292.9142391251591,3858.0,-0.0093192622742442,-7.345364920210326E-25,1.9736695230574988E7,-6009305.446420118,96869.76241044537,295.7085557763332,1.1704184997955615E-4,-2.413845963904279,0.8189458121091487,0.3601878630418227,0.36842638941175876,0.3492778593652647,0.38979197438972674,"{""type"":""MultiPoint"",""coordinates"":[]}"
19881230T01_00000000000000000000,293.12596008278314,3858.0,-4.714157147320973E-5,-7.345364920210326E-25,0.0,-226624.25210097845,96875.6244990037,295.1436674928883,1.1118174117009323E-6,-2.2356683198378073,0.47829010492999374,0.3601404619816445,0.368417669931713,0.3492827948518526,0.3897910954179753,"{""type"":""MultiPoint"",""coordinates"":[]}"
19881230T02_00000000000000000000,293.1878233371839,3858.0,-8.70284665846484E-5,-7.345364920210326E-25,0.0,-395383.0249717238,96859.43088347952,294.87704481660376,8.078674555571099E-6,-2.096462603150665,0.20033544869216963,0.36014487811232077,0.3684112064791627,0.34928709980665,0.3897888999953815,"{""type"":""MultiPoint"",""coordinates"":[]}"
19881230T03_00000000000000000000,293.185126770652,3858.0,-1.2542143174241292E-4,-7.345364920210326E-25,0.0,-527287.3624664629,96812.88822790353,294.7111406251541,2.184660661489585E-5,-1.8737851269862607,0.037458013726896215,0.36020384828699037,0.368401867705321,0.3492916303240611,0.38978731062180344,"{""type"":""MultiPoint"",""coordinates"":[]}"
19881230T04_00000000000000000000,293.152584714286,3858.0,-1.6032871933047108E-4,-7.345364920210326E-25,0.0,-639556.6935530537,96769.28528797213,294.57134763814076,4.678013185250324E-5,-1.6182050932224423,-0.07543419855962556,0.36035254181099247,0.36839428807905333,0.3492953408691946,0.3897864653640369,"{""type"":""MultiPoint"",""coordinates"":[]}"
19881230T05_00000000000000000000,293.0927177925676,3858.0,-1.9547506354349799E-4,-7.345364920210326E-25,0.0,-730503.8867247091,96765.45021930401,294.49307843620244,7.654407232477721E-5,-1.4718368950092813,-0.14838639441504264,0.36053808953686917,0.36838946095884556,0.349299666694554,0.389784203316187,"{""type"":""MultiPoint"",""coordinates"":[]}"
19881230T06_00000000000000000000,293.0300946385914,3858.0,-2.328183255422195E-4,-7.345364920210326E-25,0.0,-804805.4276000841,96765.51571459572,294.42219258011943,1.1538421305296162E-4,-1.3028036572391495,-0.24310712921192337,0.36079082522125605,0.3683820350522953,0.3493024529145991,0.3897824369441879,"{""type"":""MultiPoint"",""coordinates"":[]}"
19881230T07_00000000000000000000,292.9762601682342,3858.0,-2.6619714865620407E-4,-7.345364920210326E-25,0.0,-883213.0038139822,96770.87371257527,294.334336475832,1.4985333196279894E-4,-1.4322578935484198,-0.5799610692414098,0.3610228264035189,0.3683768547379592,0.3493056312603981,0.3897813865930128,"{""type"":""MultiPoint"",""coordinates"":[]}"
19881230T08_00000000000000000000,292.8963896081989,3858.0,-3.017813742969783E-4,-7.345364920210326E-25,0.0,-970733.4145404804,96803.55602568187,294.2593030305957,1.7054801410643888E-4,-1.3856493287500635,-0.771735084233075,0.361140920873932,0.36837068989499,0.3493106735079385,0.3897800625163881,"{""type"":""MultiPoint"",""coordinates"":[]}"
19881230T09_00000000000000000000,292.910377106302,3858.0,-3.561526789749382E-4,-7.345364920210326E-25,89708.73712451993,-1052243.6964858754,96848.05573367386,294.42977582823244,1.9873838874265122E-4,-1.471135145636195,-0.9753473067034034,0.36129864292284225,0.3683601205606964,0.3493131992473137,0.3897771916100237,"{""type"":""MultiPoint"",""coordinates"":[]}"
