system:index,dewpoint_temperature_2m,gauge_id,potential_evaporation,snow_depth_water_equivalent,surface_net_solar_radiation,surface_net_thermal_radiation,surface_pressure,temperature_2m,total_precipitation,u_component_of_wind_10m,v_component_of_wind_10m,volumetric_soil_water_layer_1,volumetric_soil_water_layer_2,volumetric_soil_water_layer_3,volumetric_soil_water_layer_4,.geo
20161223T00_00000000000000000000,292.66910803545676,3858.0,-0.008884534272888767,-7.345364920210326E-25,1.5753994707296537E7,-3823449.2679257207,96938.86124027598,296.276555783532,0.0019507981460676327,-2.233979649744189,1.9734707349253144,0.3477928919784398,0.28058155723458195,0.284590953164866,0.3128085668462399,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161223T01_00000000000000000000,292.86705478570076,3858.0,-1.0148505375276822E-4,-7.345364920210326E-25,0.0,-171604.12023909716,96952.62408308232,295.8215526199722,3.774775652389008E-5,-2.1047637086970927,1.763806065490103,0.34784406739950874,0.2806359290625133,0.284590953164866,0.3128085668462399,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161223T02_00000000000000000000,292.98473056373984,3858.0,-1.8508241999026402E-4,-7.345364920210326E-25,0.0,-315278.76741280424,96914.21824879828,295.51195121354556,1.0430507976858684E-4,-2.126872472318057,1.6996366027353615,0.34813640256740536,0.2806873930592395,0.284590953164866,0.3128081574621365,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161223T03_00000000000000000000,292.99515162954646,3858.0,-2.7324312395304536E-4,-7.345364920210326E-25,0.0,-396387.85195828276,96873.83537691028,295.3169073915296,1.9575390933194487E-4,-2.3920898702395585,1.856123638539382,0.34862972526223174,0.2807391644954005,0.2845911309660011,0.3128081574621365,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161223T04_00000000000000000000,292.90466720064904,3858.0,-3.5532203992057844E-4,-7.345364920210326E-25,0.0,-505751.36171024246,96814.4330000756,295.0463430495068,2.670837057211252E-4,-2.278090855118176,1.7067525244454003,0.3489753562200388,0.28079619290507746,0.284590953164866,0.31280797966100143,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161223T05_00000000000000000000,292.7301261356411,3858.0,-4.198336742045822E-4,-7.345364920210326E-25,0.0,-653207.0609711186,96779.97542015457,294.7364874131438,3.1079294657687147E-4,-2.07163610633466,1.4816811121245708,0.3491112918102218,0.28084883889806295,0.284590953164866,0.31280797966100143,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161223T06_00000000000000000000,292.5369348882706,3858.0,-4.889839653899136E-4,-7.345364920210326E-25,0.0,-756045.9935951391,96789.5657114722,294.64728063591105,3.4744678960492925E-4,-2.1977958050072184,1.4821412991897962,0.3491946159241182,0.28090500398891016,0.284590953164866,0.31280797966100143,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161223T07_00000000000000000000,292.3327702388775,3858.0,-5.52029543366128E-4,-7.345364920210326E-25,0.0,-914117.0543295278,96796.3652535888,294.7151676498862,3.4962227643774716E-4,-1.791161336843115,1.2810535951668864,0.349002156429962,0.2809595467949083,0.284590953164866,0.3128073615712767,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161223T08_00000000000000000000,292.238471695485,3858.0,-5.994891962718974E-4,-7.345364920210326E-25,0.0,-1059843.0068125615,96848.58887854106,294.5258016867753,3.556341792784719E-4,-1.7194407664404416,1.1744484197799292,0.3488445724478474,0.2810158130277105,0.284590953164866,0.3128069634251682,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161223T09_00000000000000000000,292.2721048247037,3858.0,-6.686625090418438E-4,-7.345364920210326E-25,146001.68146667365,-1221281.6782576668,96900.70065618584,294.8203775583583,3.6092646436855817E-4,-1.59234105915441,1.0578284176566544,0.34865077282278817,0.28106889890792885,0.284590953164866,0.3128057874492633,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161223T10_00000000000000000000,291.5593878371618,3858.0,-8.472136608729877E-4,-7.345364920210326E-25,756332.0559208796,-1374040.672602451,96938.00871523848,296.29273025807294,3.7615998087667295E-4,-2.8447251083837193,1.7079820790968865,0.3483534046385613,0.2811132600904608,0.28458790606279416,0.3128051496930473,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161223T11_00000000000000000000,290.3877014789483,3858.0,-0.0014160905138980557,-7.345364920210326E-25,1949186.0474512074,-1570218.376479562,96967.57559022206,297.6833581759381,3.8468149434360636E-4,-3.5095129756575285,2.355357392707586,0.34736082759433556,0.28114487497852586,0.2845799495623371,0.3128022306238472,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161223T12_00000000000000000000,289.8130017853064,3858.0,-0.0022208147940299718,-7.345364920210326E-25,3461352.1656583715,-1763819.6445894039,96964.6805701,298.737904857439,3.850580992631694E-4,-3.533650551321905,2.6210119863619794,0.34617042772284157,0.28116667588610383,0.2845685132970011,0.3127987115259857,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161223T13_00000000000000000000,289.552562786068,3858.0,-0.0032926010046999098,-7.345364920210326E-25,5701556.726708402,-2060512.8903414172,96921.7755888247,300.06432186281035,3.852030573265502E-4,-3.4487101865771725,2.8059205986334788,0.3446112345831404,0.28117160776047895,0.2845541623773915,0.3127934585660389,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161223T14_00000000000000000000,289.2345670806131,3858.0,-0.004506797972611708,-7.345364920210326E-25,8277990.84228523,-2391701.5101530845,96860.12741271402,301.0100827756674,3.852030573265502E-4,-3.3170248470399697,2.828376003829086,0.3428269668796637,0.2811697045257551,0.2845370079793873,0.31278750363276203,"{""type"":""MultiPoint"",""coordinates"":[]}"
